"signature"	"gene"	"PageRank"	"PPI_cat"	"EigenCentrality"	"p.PageRank"	"rank_by_p.PR"	"rank_by_PR"	"annd"	"p.annd"	"strength"	"rank_by_strength"	"normalized.strength"	"rank_by_normalized.strength"	"rank_by_ANND"	"rank_by_p.ANND"
"HiG_presomiticMesoderm.a"	"Anp32b"	0.000959579206976034	"HiG"	0.0387682699091134	0.83	473	301	72.1879616761979	0	3.83548329709083	251	0.00715575241994558	251	314	268.5
"HiG_presomiticMesoderm.a"	"Anxa7"	0.000514541336631541	"HiG"	0.00459494975294175	0.321	201.5	421	92.2264040813846	0	0.852926674448237	412	0.00159128110904522	412	115	268.5
"HiG_presomiticMesoderm.a"	"Ap2s1"	0.00160254102837379	"HiG"	0.0130373016919533	0.203	80.5	192	44.4299318995677	0	5.03722317375527	218	0.00939780442864789	218	460	268.5
"HiG_presomiticMesoderm.a"	"Apex1"	0.00160875462942634	"HiG"	0.112469888995153	0.718	415.5	191	88.0315872185039	0	7.52371986186387	159	0.0140367907870595	159	158	268.5
"HiG_presomiticMesoderm.a"	"Apoe"	0.00131070728178675	"HiG"	0.0166013015447783	0.159	49	225	73.7263135058547	0	3.35756312756183	270	0.00626411031261536	270	304	268.5
"HiG_presomiticMesoderm.a"	"Aprt"	0.00188020023159421	"HiG"	0.137078008131669	0.503	321	162	81.3227275335761	0	8.80533600818049	143	0.0164278656869039	143	229	268.5
"HiG_presomiticMesoderm.a"	"Arf4"	0.000795302164331524	"HiG"	0.00388043992198083	0.319	196	327	49.4114728247215	0	1.94052259199666	330	0.00362037797014302	330	447	268.5
"HiG_presomiticMesoderm.a"	"Arf6"	0.00716180636463115	"HiG"	0.0359999770909829	0.002	3	23	66.8915459922497	0	19.612	67	0.036589552238806	67	364	268.5
"HiG_presomiticMesoderm.a"	"Arhgdib"	0.000807984062698552	"HiG"	0.00321375805790078	0.267	127	324	56.7884900723843	0	1.76667016207727	336	0.00329602642178595	336	417	268.5
"HiG_presomiticMesoderm.a"	"Arhgef2"	0.00104193649575078	"HiG"	0.0158890864081833	0.189	72	279	79.3680748816831	0	2.18297776088334	316	0.00407271970314056	316	243	268.5
"HiG_presomiticMesoderm.a"	"Arl6ip5"	0.000342290440528931	"HiG"	0.000830473699238327	0.474	312	500	27.5278251764732	0	0.245785775428402	497	0.000458555551172391	497	513	268.5
"HiG_presomiticMesoderm.a"	"Arpc1b"	0.00138979385677567	"HiG"	0.0255298448235429	0.257	114	213	58.7278136299704	0	4.7269501222818	225	0.00881893679530187	225	405	268.5
"HiG_presomiticMesoderm.a"	"Arpc2"	0.00158699076509955	"HiG"	0.0238067986202873	0.194	74	194	62.8374236063931	0	5.07902798725259	215	0.0094757984836802	215	383	268.5
"HiG_presomiticMesoderm.a"	"Arpc3"	0.00129462663920505	"HiG"	0.0161283084287005	0.304	167.5	228	57.6050839531309	0	4.20973209048424	235	0.00785397778075419	235	412	268.5
"HiG_presomiticMesoderm.a"	"Arpc4"	0.00447473067212948	"HiG"	0.0265876931037356	0.061	14	47	63.8485435595938	0	14.968	99	0.0279253731343284	99	379	268.5
"HiG_presomiticMesoderm.a"	"Arpc5"	0.00112135467697736	"HiG"	0.00858707512895676	0.261	121	262	62.6217608898255	0	3.27214298452837	271	0.00610474437412009	271	386	268.5
"HiG_presomiticMesoderm.a"	"Atad3a"	0.0031275438691104	"HiG"	0.110688467088009	0.534	333	89	79.3975963589817	0	14.062	111	0.0262350746268657	111	242	268.5
"HiG_presomiticMesoderm.a"	"Atic"	0.00621944250282226	"HiG"	0.227893708604914	0.511	325.5	31	86.7712325134257	0	30.166	29	0.0562798507462687	29	173	268.5
"HiG_presomiticMesoderm.a"	"Atp13a2"	0.000316127404529324	"HiG"	0.00317353648895848	0.883	517	512	55.7726141761797	0	0.226532430934266	499	0.000422635132340049	499	421	268.5
"HiG_presomiticMesoderm.a"	"Atp23"	0.00196262536129751	"HiG"	0.0338771070586439	0.584	360	155	71.7837563451777	0	7.88	153	0.0147014925373134	153	318	268.5
"HiG_presomiticMesoderm.a"	"Atp5g1"	0.00163132742200298	"HiG"	0.122382734982139	0.798	450	185	81.131291640063	0	7.84538496488461	154	0.014636912247919	154	232	268.5
"HiG_presomiticMesoderm.a"	"Atp6v0b"	0.00145685580392781	"HiG"	0.0517381059598166	0.231	91	208	62.036900249376	0	4.97893873908002	220	0.00928906481171645	220	388	268.5
"HiG_presomiticMesoderm.a"	"B9d2"	0.000838181048320219	"HiG"	0.0176376298322099	0.407	283.5	317	90.6503787878788	0	2.64	296	0.00492537313432836	296	130	268.5
"HiG_presomiticMesoderm.a"	"Bcas2"	0.00162487411051024	"HiG"	0.0669422300348839	0.558	344	189	65.6169874340899	0	7.15582458412983	168	0.0133504190002422	168	367	268.5
"HiG_presomiticMesoderm.a"	"Bex1"	0.000581650719353491	"HiG"	0.00622948855326624	0.355	240.5	387	58.1981399080391	0	0.293876438748886	483	0.000548276937964339	483	408	268.5
"HiG_presomiticMesoderm.a"	"Bex4"	0.000372311051749191	"HiG"	3.60660698386654e-05	0.315	187.5	489	11.4287870749218	0	0.0615462330041341	509	0.000114825061574877	509	531	268.5
"HiG_presomiticMesoderm.a"	"Bid"	0.00037499004222285	"HiG"	0.00185379229893527	0.345	227	485	139.229478887414	0	0.305163485610324	479	0.000569334861213292	479	11	268.5
"HiG_presomiticMesoderm.a"	"Bin1"	0.00142353361645973	"HiG"	0.0180144929120677	0.167	56	211	78.4786199983536	0	4.07925335433775	240	0.00761054730286893	240	248	268.5
"HiG_presomiticMesoderm.a"	"Birc5"	0.00110270510458681	"HiG"	0.038052633908186	0.364	247	265	96.7956212848048	0	4.03361643558646	242	0.00752540379773593	242	84	268.5
"HiG_presomiticMesoderm.a"	"Bola2"	0.00101273702766908	"HiG"	0.0428321410000184	0.768	438	286	66.834344097191	0	3.94666044972567	246	0.00736317248083147	246	365	268.5
"HiG_presomiticMesoderm.a"	"Bst2"	0.000504344825011413	"HiG"	0.0032543053636271	0.347	232	430	44.3319269519914	0	0.821826759012794	416	0.00153325887875521	416	462	268.5
"HiG_presomiticMesoderm.a"	"C1d"	0.00442043516740924	"HiG"	0.550422248253744	0.914	527	49	98.1466221496057	0	28.154	34	0.0525261194029851	34	73	268.5
"HiG_presomiticMesoderm.a"	"C1qbp"	0.00170647424168312	"HiG"	0.141055760079216	0.677	398	176	84.8097450115156	0	8.25115821059062	146	0.0153939518854303	146	191	268.5
"HiG_presomiticMesoderm.a"	"Cacybp"	0.00161538084935727	"HiG"	0.0805392996537745	0.431	293.5	190	89.999661946593	0	7.09628014259998	170	0.0132393286242537	170	138	268.5
"HiG_presomiticMesoderm.a"	"Calm1"	0.00052625089225101	"HiG"	0.0125459579379753	0.311	183.5	411	85.5356517861965	0	1.01286025512031	384	0.0018896646550752	384	182	268.5
"HiG_presomiticMesoderm.a"	"Calm2"	0.00119044038549929	"HiG"	0.0368878021288609	0.198	77.5	244	89.7757936787341	0	3.73008565558706	259	0.00695911502908034	259	143	268.5
"HiG_presomiticMesoderm.a"	"Capn2"	0.00050202209270886	"HiG"	0.0055106333783621	0.318	193.5	433	110.438140982369	0	0.795304054565743	418	0.00148377622120474	418	27	268.5
"HiG_presomiticMesoderm.a"	"Capns1"	0.000694522264656229	"HiG"	0.0104580732928211	0.325	208	355	82.6901742915733	0	1.53550236051362	352	0.00286474320991348	352	219	268.5
"HiG_presomiticMesoderm.a"	"Capzb"	0.00703386846611676	"HiG"	0.0406298096723751	0.02	6	25	60.24836573198	0	23.252	47	0.0433805970149254	47	395	268.5
"HiG_presomiticMesoderm.a"	"Car2"	0.00100454758056671	"HiG"	0.0918263945315667	0.316	189.5	288	94.1387444705955	0	3.75127414528416	256	0.0069986457934406	256	98	268.5
"HiG_presomiticMesoderm.a"	"Carhsp1"	0.000770112220749432	"HiG"	0.0245538207675877	0.397	275.5	334	64.773654030136	0	2.09873796857294	319	0.00391555591151667	319	373	268.5
"HiG_presomiticMesoderm.a"	"Ccdc12"	0.00179910825658263	"HiG"	0.0642849677523401	0.478	315	168	70.3098430813124	0	7.01	175	0.0130783582089552	175	332	268.5
"HiG_presomiticMesoderm.a"	"Ccdc86"	0.00272173894512597	"HiG"	0.216568992044251	0.344	224	111	96.3783026421137	0	12.49	122	0.0233022388059702	122	85	268.5
"HiG_presomiticMesoderm.a"	"Ccnd3"	0.000919352938631955	"HiG"	0.0131114857525059	0.257	114	307	83.3451609556579	0	2.48060069040328	301	0.00462798636269269	301	210	268.5
"HiG_presomiticMesoderm.a"	"Cd151"	0.000545724483103615	"HiG"	0.00323776863987555	0.314	186	402	105.276883351607	0	0.787820481925171	421	0.00146981433194995	421	35	268.5
"HiG_presomiticMesoderm.a"	"Cd34"	0.00116700938849136	"HiG"	0.0162325300770991	0.173	62	251	90.4683954330136	0	3.04886344492704	279	0.00568817806889374	279	133	268.5
"HiG_presomiticMesoderm.a"	"Cd59a"	0.000488097512837401	"HiG"	0.00256685179183315	0.295	154	437	101.04534925528	0	0.674387057580465	430	0.00125818480891878	430	57	268.5
"HiG_presomiticMesoderm.a"	"Cd63"	0.00118473820395939	"HiG"	0.0200626316978289	0.187	70	245	86.5149882241874	0	3.20275323572705	273	0.00597528588755046	273	177	268.5
"HiG_presomiticMesoderm.a"	"Cd81"	0.000882400263376655	"HiG"	0.0139838605855511	0.238	98.5	313	95.995393034618	0	2.07524947494879	322	0.00387173409505371	322	90	268.5
"HiG_presomiticMesoderm.a"	"Cd9"	0.001066210651806	"HiG"	0.0115314193896217	0.237	96.5	273	96.0550518066491	0	2.67041634990575	294	0.0049821200557943	294	88	268.5
"HiG_presomiticMesoderm.a"	"Cdc20"	0.00273529706829929	"HiG"	0.157989208032051	0.346	229	109	77.7032837445066	0	12.538157342921	120	0.0233920845950019	120	258	268.5
"HiG_presomiticMesoderm.a"	"Cdc34"	0.00115265678181309	"HiG"	0.0335152102412476	0.348	235.5	256	69.3336394345199	0	4.13544250886596	238	0.00771537781504844	238	342	268.5
"HiG_presomiticMesoderm.a"	"Cdc42ep5"	0.000351830823113999	"HiG"	0.000418650720746574	0.562	345	498	22.7893483053674	0	0.280750184604129	487	0.000523787657843525	487	519	268.5
"HiG_presomiticMesoderm.a"	"Cdca7"	0.000744522151873091	"HiG"	0.0216863287572617	0.833	475	338	67.9469940924607	0	2.5493865628251	300	0.00475631821422593	300	353	268.5
"HiG_presomiticMesoderm.a"	"Cdh5"	0.00109219832920737	"HiG"	0.0132469336119615	0.12	35	268	107.86666284796	0	2.41366205199516	304	0.00450310084327455	304	32	268.5
"HiG_presomiticMesoderm.a"	"Cdk9"	0.00466619239114899	"HiG"	0.174985177324279	0.167	56	41	100.943467088357	0	20.236	64	0.0377537313432836	64	58	268.5
"HiG_presomiticMesoderm.a"	"Cdv3"	0.000327873660510501	"HiG"	0.00307566507632993	0.74	422	506	81.9481914069954	0	0.267932141718982	491	0.000499873398729444	491	224	268.5
"HiG_presomiticMesoderm.a"	"Cebpz"	0.00585084095561045	"HiG"	0.671675489887934	0.919	529.5	32	100.402888817823	0	37.524	24	0.0700074626865672	24	60	268.5
"HiG_presomiticMesoderm.a"	"Cenpx"	0.000418548909626142	"HiG"	0.0127357318610002	0.728	418.5	468	103.372776407261	0	0.745677342517531	424	0.00139118907186107	424	42	268.5
"HiG_presomiticMesoderm.a"	"Cers2"	0.00145869904335119	"HiG"	0.00375020815583665	0.168	58.5	206	51.8847911227154	0	3.064	278	0.00571641791044776	278	439	268.5
"HiG_presomiticMesoderm.a"	"Chchd4"	0.000947862179113598	"HiG"	0.023764628337701	0.655	390.5	302	55.6981672563402	0	3.35860578551504	269	0.00626605556999074	269	422	268.5
"HiG_presomiticMesoderm.a"	"Ciao2a"	0.000520221577608624	"HiG"	0.00362547083604963	0.511	325.5	415	41.497096843072	0	1.08440875576687	379	0.00202315066374417	379	473	268.5
"HiG_presomiticMesoderm.a"	"Cib1"	0.0021970221481098	"HiG"	0.0213731329637403	0.159	49	140	94.0173673328739	0	7.255	166	0.013535447761194	166	101	268.5
"HiG_presomiticMesoderm.a"	"Cited2"	0.000457849409856714	"HiG"	0.00534918012391788	0.309	176	456	150.397569035705	0	0.591480572730401	439	0.00110350853121343	439	10	268.5
"HiG_presomiticMesoderm.a"	"Cited4"	0.000562261799100862	"HiG"	9.29339963819964e-05	0.146	42	395	11.8200298677946	0	0.295302435517492	482	0.000550937379696813	482	530	268.5
"HiG_presomiticMesoderm.a"	"Clic1"	0.000961739440312361	"HiG"	0.00351047648636233	0.227	89	299	39.4685394788256	0	2.08514315082423	320	0.0038901924455676	320	485	268.5
"HiG_presomiticMesoderm.a"	"Clpp"	0.00277353768984046	"HiG"	0.133223281624574	0.457	304	107	70.5195644634246	0	12.6015630598733	119	0.0235103788430472	119	328	268.5
"HiG_presomiticMesoderm.a"	"Clta"	0.00399530873668355	"HiG"	0.0529605689083701	0.053	12	64	64.063133640553	0	13.02	117	0.0242910447761194	117	376	268.5
"HiG_presomiticMesoderm.a"	"Clu"	0.000735514024657563	"HiG"	0.00958777370711967	0.289	146	342	94.7444069786845	0	1.5423624874594	351	0.00287754195421531	351	96	268.5
"HiG_presomiticMesoderm.a"	"Cmas"	0.000497826817910204	"HiG"	0.000185820268439593	0.254	109	434	23.4128810995821	0	0.260804359341662	494	0.00048657529727922	494	518	268.5
"HiG_presomiticMesoderm.a"	"Cmtm7"	0.000305989445964444	"HiG"	1.68792171758368e-07	0.365	249	517	11	0	0.00274510566359675	535	5.12146579029244e-06	535	533	268.5
"HiG_presomiticMesoderm.a"	"Cmtm8"	0.000763602331173319	"HiG"	1.94418177996196e-06	0.037	9	335	16.246941936982	0	0.0356383901115873	515	6.64895337902749e-05	515	524	268.5
"HiG_presomiticMesoderm.a"	"Cnbp"	0.00464591966364443	"HiG"	0.307180315692913	0.358	244	43	98.9901982330447	0	22.751	49	0.0424458955223881	49	71	268.5
"HiG_presomiticMesoderm.a"	"Cnn2"	0.000786839767502738	"HiG"	0.00470089740804738	0.283	140	331	70.4848143214872	0	1.73212305459808	340	0.00323157286305612	340	329	268.5
"HiG_presomiticMesoderm.a"	"Cnn3"	0.000577544738553361	"HiG"	0.0169474828517779	0.535	334	389	86.8274538809875	0	1.54347476608031	350	0.0028796171008961	350	172	268.5
"HiG_presomiticMesoderm.a"	"Cnrip1"	0.000345936006651721	"HiG"	0.00139168270700126	0.697	409	499	39.6789578851367	0	0.332956454383349	474	0.000621187414894308	474	483	268.5
"HiG_presomiticMesoderm.a"	"Cog8"	0.00148276011790775	"HiG"	0.0345197880594928	0.197	76	205	58.4936392075078	0	4.795	224	0.00894589552238806	224	406	268.5
"HiG_presomiticMesoderm.a"	"Col18a1"	0.000447475474394366	"HiG"	0.00387657888460668	0.321	201.5	459	154.224405586131	0	0.546514634446775	448	0.00101961685531115	448	7	268.5
"HiG_presomiticMesoderm.a"	"Col4a1"	0.00048526517117724	"HiG"	0.00514326009057927	0.326	210	440	120.673877084743	0	0.723133013362572	427	0.00134912875627345	427	18	268.5
"HiG_presomiticMesoderm.a"	"Comtd1"	0.000416839434318484	"HiG"	0.0168071969594045	0.962	536	469	78.8457744539897	0	0.874981416429632	407	0.00163242801572692	407	247	268.5
"HiG_presomiticMesoderm.a"	"Cops7a"	0.00244009099387123	"HiG"	0.101771532714718	0.225	87	121	86.2504793052893	0	8.867	142	0.0165429104477612	142	178	268.5
"HiG_presomiticMesoderm.a"	"Cotl1"	0.000794629514447314	"HiG"	0.00393370378779043	0.325	208	329	47.3030317620602	0	2.00385707458935	327	0.00373853931826371	327	454	268.5
"HiG_presomiticMesoderm.a"	"Cox17"	0.000725369520554194	"HiG"	0.00524892380472475	0.587	362	345	39.2806217974453	0	2.07971124249608	321	0.00388005828823896	321	486	268.5
"HiG_presomiticMesoderm.a"	"Creg1"	0.000378253205572532	"HiG"	0.000104211086498847	0.398	277	483	17.2629435962961	0	0.289290616132258	485	0.000539721298754212	485	523	268.5
"HiG_presomiticMesoderm.a"	"Crip2"	0.000400519558300469	"HiG"	0.00477165437022642	0.431	293.5	477	58.9697549087552	0	0.569449457950465	442	0.00106240570513146	442	403	268.5
"HiG_presomiticMesoderm.a"	"Crlf3"	0.000288238334944683	"HiG"	8.2254883884849e-07	0.4	278	526	15.2003681778365	0	0.00605262537571454	532	1.12922115218555e-05	532	525	268.5
"HiG_presomiticMesoderm.a"	"Csrp1"	0.000524671029616878	"HiG"	0.00649835522283886	0.338	219	412	49.3647966393108	0	1.00475501634171	385	0.00187454294093602	385	448	268.5
"HiG_presomiticMesoderm.a"	"Cst3"	0.000515175247518493	"HiG"	0.00597021776187171	0.313	185	419	109.306725803352	0	0.954164503862875	393	0.00178015765646059	393	28	268.5
"HiG_presomiticMesoderm.a"	"Ctla2a"	0.000458601590043117	"HiG"	0.0018130335163961	0.323	204.5	455	35.4323926139774	0	0.438892765513198	462	0.000818829786405219	462	497	268.5
"HiG_presomiticMesoderm.a"	"Ctnnb1"	0.0229064220690345	"HiG"	0.225896293643468	0	1.5	1	68.3202642851957	0	68.865	2	0.12847947761194	2	349	268.5
"HiG_presomiticMesoderm.a"	"Ctsl"	0.00067171051624952	"HiG"	0.0094474754102874	0.316	189.5	363	88.009438845682	0	1.56111234182764	349	0.00291252302579784	349	159	268.5
"HiG_presomiticMesoderm.a"	"Cyb5a"	0.000984435974912755	"HiG"	0.0177848284922055	0.381	268.5	294	42.685775294214	0	3.11276680800034	274	0.00580740076119466	274	470	268.5
"HiG_presomiticMesoderm.a"	"Cyb5b"	0.00342826374083665	"HiG"	0.0467639289978561	0.167	56	83	57.9620168067227	0	11.9	127	0.0222014925373134	127	410	268.5
"HiG_presomiticMesoderm.a"	"Cyba"	0.000546134696082644	"HiG"	0.00311393005721053	0.297	156.5	401	83.268721123229	0	0.870992603706213	410	0.00162498620094443	410	213	268.5
"HiG_presomiticMesoderm.a"	"D030056L22Rik"	0.00034220472620283	"HiG"	0.00124886201833293	0.805	452.5	501	57	0	0.296	481	0.000552238805970149	481	414	268.5
"HiG_presomiticMesoderm.a"	"Dazap2"	0.00255603735172121	"HiG"	0.0191804070619491	0.064	17	116	51.8873378223025	0	6.089	192	0.0113600746268657	192	438	268.5
"HiG_presomiticMesoderm.a"	"Dctd"	0.00183988281705468	"HiG"	0.0274631324943554	0.761	434	165	61.9316008825692	0	8.158	148	0.0152201492537313	148	389	268.5
"HiG_presomiticMesoderm.a"	"Dctpp1"	0.00151394590977942	"HiG"	0.0817120909332012	0.821	465.5	202	69.142118211082	0	6.98882298806452	176	0.0130388488583293	176	344	268.5
"HiG_presomiticMesoderm.a"	"Ddah1"	0.000374112061980338	"HiG"	0.00339897087902359	0.604	372	488	33.6062225492069	0	0.467188717763673	460	0.000871620742096405	460	500	268.5
"HiG_presomiticMesoderm.a"	"Ddah2"	0.00035774041997169	"HiG"	0.00609572631520863	0.654	389	495	104.119411102309	0	0.402879511291028	464	0.000751640879274305	464	39	268.5
"HiG_presomiticMesoderm.a"	"Ddx21"	0.00286689030543513	"HiG"	0.328803978387593	0.803	451	99	86.9810833093312	0	16.3484551157882	88	0.0305008490966197	88	171	268.5
"HiG_presomiticMesoderm.a"	"Ddx27"	0.00266470935035707	"HiG"	0.388662383895538	0.877	514.5	113	88.8915431860703	0	16.263614583742	90	0.0303425645219066	90	148	268.5
"HiG_presomiticMesoderm.a"	"Ddx3x"	0.00225606432179688	"HiG"	0.198695663502157	0.506	324	134	88.9848289845068	0	11.0478792467764	133	0.0206117150126426	133	147	268.5
"HiG_presomiticMesoderm.a"	"Dgkz"	0.000512949021563566	"HiG"	0.000741881685131023	0.264	125	423	43.809407505392	0	0.522557500111422	452	0.0009749207091631	452	466	268.5
"HiG_presomiticMesoderm.a"	"Dkc1"	0.00295615972935068	"HiG"	0.394128372625598	0.844	484.5	94	93.3956498339591	0	17.4949501289831	81	0.0326398323301923	81	106	268.5
"HiG_presomiticMesoderm.a"	"Dnajc2"	0.00402262127782199	"HiG"	0.328837611059012	0.864	504	63	99.7327471584817	0	23.315	45	0.0434981343283582	45	65	268.5
"HiG_presomiticMesoderm.a"	"Dnmt3b"	0.000884536876311955	"HiG"	0.0313942303555724	0.318	193.5	312	118.250806561267	0	2.79857662387378	291	0.00522122504454064	291	21	268.5
"HiG_presomiticMesoderm.a"	"Dph3"	0.00107121195493388	"HiG"	0.0413598472016703	0.581	356.5	271	47.6941379766982	0	4.08592437043126	239	0.00762299322841653	239	452	268.5
"HiG_presomiticMesoderm.a"	"Dpm3"	0.000962129321409431	"HiG"	0.0271876564957368	0.715	414	298	70.5595505617977	0	3.56	266	0.00664179104477612	266	327	268.5
"HiG_presomiticMesoderm.a"	"Dtd2"	0.000406986068652128	"HiG"	0.00824592603032034	0.928	531	474	84.0826466003152	0	0.745336446603052	425	0.00139055307202062	425	201	268.5
"HiG_presomiticMesoderm.a"	"Dusp2"	0.000625525679990204	"HiG"	0.0315540452679374	0.287	144	373	96.3423809944768	0	1.39351513419974	361	0.00259984166828309	361	86	268.5
"HiG_presomiticMesoderm.a"	"Dut"	0.00191736121553716	"HiG"	0.0851248021298298	0.688	403	159	67.8646316241639	0	8.92595236989335	141	0.0166528962124876	141	355	268.5
"HiG_presomiticMesoderm.a"	"Dynll2"	0.000999205536596189	"HiG"	0.0128317211336232	0.311	183.5	290	56.9108149107508	0	3.0877063322916	276	0.00576064614233508	276	415	268.5
"HiG_presomiticMesoderm.a"	"E2f4"	0.000745285681248856	"HiG"	0.0291385505495383	0.31	180	337	103.778831176725	0	2.18416197746918	315	0.0040749290624425	315	40	268.5
"HiG_presomiticMesoderm.a"	"Ebna1bp2"	0.00387241178654387	"HiG"	0.506681431988758	0.839	479	68	81.1589865835889	0	23.2754850553725	46	0.0434244124167398	46	231	268.5
"HiG_presomiticMesoderm.a"	"Ece2"	0.000514783759405252	"HiG"	0.001461845169544	0.376	266	420	79.3108465608466	0	0.756	423	0.00141044776119403	423	244	268.5
"HiG_presomiticMesoderm.a"	"Eci1"	0.000829913935772282	"HiG"	0.0302378438960793	0.676	396.5	321	68.4846222118886	0	2.84699432091946	288	0.00531155656887959	288	348	268.5
"HiG_presomiticMesoderm.a"	"Egfl7"	0.000463942252531034	"HiG"	0.00202511945587991	0.251	105.5	452	136.282396613687	0	0.327930624945851	475	0.000611810867436289	475	13	268.5
"HiG_presomiticMesoderm.a"	"Eif1ad"	0.000819242418941163	"HiG"	0.0880243849373194	0.899	522	323	97.5326340410387	0	3.58671830791376	265	0.00669163863416747	265	76	268.5
"HiG_presomiticMesoderm.a"	"Eif1b"	0.00106133759663644	"HiG"	0.101478197541174	0.626	383	276	90.5303113110711	0	4.67484591596512	227	0.00872172745515881	227	132	268.5
"HiG_presomiticMesoderm.a"	"Eif3b"	0.00729811586594991	"HiG"	0.619610382804015	0.879	516	21	103.061977569131	0	42.709	18	0.0796809701492537	18	44	268.5
"HiG_presomiticMesoderm.a"	"Eif4ebp1"	0.00104139369332643	"HiG"	0.0266567441538851	0.248	102	281	81.8850485239995	0	3.01474920696603	283	0.00562453210254856	283	225	268.5
"HiG_presomiticMesoderm.a"	"Eif5a"	0.00384092169800019	"HiG"	0.390630323813578	0.742	423	71	91.9807195578107	0	21.1855382273112	58	0.0395252578867747	58	118	268.5
"HiG_presomiticMesoderm.a"	"Eif6"	0.00889322558243331	"HiG"	0.927517933832287	0.905	523	11	102.956946631196	0	55.257	5	0.103091417910448	5	45	268.5
"HiG_presomiticMesoderm.a"	"Elovl1"	0.000705178728378355	"HiG"	0.000661249527828573	0.337	218	350	17.9558217632605	0	1.16756235989333	371	0.00217828798487561	371	521	268.5
"HiG_presomiticMesoderm.a"	"Emc6"	0.00407223763551907	"HiG"	0.0755993974660222	0.233	93.5	61	59.370463244028	0	15.154	98	0.0282723880597015	98	398	268.5
"HiG_presomiticMesoderm.a"	"Emc8"	0.00131138328421075	"HiG"	0.0427091413731923	0.433	295	224	69.2995236204843	0	5.038	217	0.00939925373134329	217	343	268.5
"HiG_presomiticMesoderm.a"	"Emg1"	0.00328058870669186	"HiG"	0.414859040621217	0.823	468	87	82.693799330074	0	19.4324057504286	70	0.0362544883403518	70	218	268.5
"HiG_presomiticMesoderm.a"	"Emilin1"	0.000716757628993192	"HiG"	0.0088698958983034	0.273	131	347	71.9563569267913	0	0.99994389480225	387	0.00186556696791465	387	315	268.5
"HiG_presomiticMesoderm.a"	"Epor"	0.000325822956426675	"HiG"	0.00012358828330743	0.344	224	508	87.1970972049862	0	0.0665519671575527	506	0.000124164117831255	506	168	268.5
"HiG_presomiticMesoderm.a"	"Esam"	0.000649377534890675	"HiG"	0.00257425718270293	0.124	36	367	82.4503637831742	0	0.633764196639631	435	0.00118239588925304	435	221	268.5
"HiG_presomiticMesoderm.a"	"Etfb"	0.00384578440710393	"HiG"	0.068960327982734	0.327	211.5	70	76.7947861820983	0	15.574	95	0.0290559701492537	95	271	268.5
"HiG_presomiticMesoderm.a"	"Ets2"	0.000604114246634811	"HiG"	0.0093167996214723	0.31	180	379	113.922222624525	0	1.30603355658909	365	0.00243662976975576	365	24	268.5
"HiG_presomiticMesoderm.a"	"Etv2"	0.00054691423781412	"HiG"	0.00209345234488555	0.268	128	400	83.4958501788541	0	0.601643582867833	438	0.00112246937102208	438	208	268.5
"HiG_presomiticMesoderm.a"	"Eva1b"	0.00057576031560235	"HiG"	1.33201796168993e-08	0.061	14	391	7.07806189663317	0	0.0115802839581941	527	2.16050073846904e-05	527	535	268.5
"HiG_presomiticMesoderm.a"	"Exosc3"	0.00438574051381787	"HiG"	0.406137638036422	0.679	399.5	51	90.9604429749432	0	25.103	39	0.0468339552238806	39	126	268.5
"HiG_presomiticMesoderm.a"	"Exosc5"	0.00570676540873662	"HiG"	0.516806417647825	0.821	465.5	33	91.7302771535581	0	33.375	25	0.0622667910447761	25	121	268.5
"HiG_presomiticMesoderm.a"	"Exosc7"	0.00220213753792716	"HiG"	0.222950367030951	0.674	395	138	74.6457640884997	0	11.9167181905171	126	0.0222326831912632	126	298	268.5
"HiG_presomiticMesoderm.a"	"F10"	0.000293402235323995	"HiG"	7.75305980127428e-05	0.519	327	524	91.3364453034177	0	0.0292916126586581	518	5.4648531079586e-05	518	123	268.5
"HiG_presomiticMesoderm.a"	"F11r"	0.000515175734477517	"HiG"	0.00593711683137121	0.3	161	418	162.627078595164	0	0.790251249465985	420	0.00147434934601863	420	4	268.5
"HiG_presomiticMesoderm.a"	"F2r"	0.000402900117434887	"HiG"	0.00237515162392429	0.345	227	476	80.0277770071087	0	0.318064039845829	477	0.00059340305941386	477	238	268.5
"HiG_presomiticMesoderm.a"	"Faap24"	0.000337050293924236	"HiG"	0.00146145017704003	0.676	396.5	502	56.3196325664255	0	0.275463115256616	489	0.000513923722493687	489	419	268.5
"HiG_presomiticMesoderm.a"	"Fam111a"	0.000480576815955537	"HiG"	0.00030410077228546	0.301	162.5	442	14.5646226620007	0	0.372541988304779	468	0.000695041022956676	468	527	268.5
"HiG_presomiticMesoderm.a"	"Fam210b"	0.000284052441573163	"HiG"	4.56858730545556e-05	0.58	355	532	65.0628395037298	0	0.0171004764485177	522	3.19038739711152e-05	522	371	268.5
"HiG_presomiticMesoderm.a"	"Fbxo6"	0.000638844434401981	"HiG"	2.46615078321963e-05	0.043	10	368	38.3095949601053	0	0.016590651528077	524	3.09527080747705e-05	524	491	268.5
"HiG_presomiticMesoderm.a"	"Fermt3"	0.00115850993868058	"HiG"	0.00140172707495788	0.108	30.5	255	34.1178711820309	0	2.04409150392923	325	0.00381360355210678	325	498	268.5
"HiG_presomiticMesoderm.a"	"Fkbp1a"	0.00188765534584647	"HiG"	0.0883324516222765	0.256	111	161	75.142640687159	0	7.43577226244964	161	0.0138727094448687	161	291	268.5
